"Participant","Block","TrialNumOrig","TrialNumByLL","PriorSD","LikelihoodSD","LLType","LLMean","LSD","Coin","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
61,2,54,19,0.085,0.024,"Narrow",-0.050818,0.058359,-0.04281,-0.028209,-0.060782,-0.094989,-0.021788,-0.048324,0.224727,"miss",0.275545,0,0.000001,"bad"
61,2,57,20,0.085,0.024,"Narrow",-0.045979,0.049903,-0.027201,-0.013318,-0.078528,-0.062419,-0.037024,-0.038604,0.168987,"miss",0.214966,0,0.000022,"bad"
61,2,59,21,0.085,0.024,"Narrow",-0.103223,0.04324,-0.125908,-0.124391,-0.113907,-0.082633,-0.127172,-0.068011,0.114275,"miss",0.217498,0,0.000004,"bad"
61,2,61,22,0.085,0.024,"Narrow",0.07598,0.026957,0.051062,0.071172,0.086477,0.075618,0.096596,0.050038,-0.097444,"miss",-0.173424,0,0,"bad"
61,2,63,23,0.085,0.024,"Narrow",-0.045891,0.035527,-0.046087,-0.05872,-0.060791,-0.025475,-0.06336,-0.021106,-0.137168,"miss",-0.091277,0.000579,0.015135,"bad"
61,2,64,24,0.085,0.024,"Narrow",0.036169,0.034214,0.046405,0.019543,0.064097,0.039594,0.0401,0.017512,-0.203703,"miss",-0.239873,0,0,"bad"
61,2,66,25,0.085,0.024,"Narrow",-0.015527,0.047861,-0.019458,0.007888,-0.055114,-0.019199,-0.019705,0.008496,0.380431,"miss",0.395958,0,0,"bad"
61,2,71,26,0.085,0.024,"Narrow",-0.059164,0.019411,-0.057555,-0.050644,-0.071341,-0.062289,-0.068275,-0.043273,0.223964,"miss",0.283129,0,0,"bad"
61,2,78,27,0.085,0.024,"Narrow",0.019743,0.031639,0.020356,0.021992,0.022276,-0.009699,0.025594,0.038554,-0.352262,"miss",-0.372006,0,0,"bad"
61,2,83,28,0.085,0.024,"Narrow",-0.026584,0.011496,-0.023258,-0.024326,-0.036853,-0.028147,-0.023849,-0.019743,0.434596,"miss",0.46118,0,0,"bad"
61,2,85,29,0.085,0.024,"Narrow",-0.127217,0.018698,-0.120353,-0.122798,-0.133178,-0.142514,-0.125611,-0.111985,-0.296275,"miss",-0.169058,0,0,"bad"
61,2,86,30,0.085,0.024,"Narrow",0.041725,0.027593,0.065256,0.050773,0.048054,0.061316,0.031753,0.016729,-0.213724,"miss",-0.255449,0,0,"bad"
61,3,95,31,0.085,0.024,"Narrow",0.045923,0.050167,0.039829,0.069713,0.008122,0.028673,0.056978,0.066129,-0.07442,"miss",-0.120343,0.00001,0.048288,"bad"
61,3,96,32,0.085,0.024,"Narrow",-0.189499,0.024593,-0.202392,-0.194704,-0.178198,-0.204934,-0.200099,-0.169557,0.43189,"miss",0.621389,0,0,"bad"
61,3,98,33,0.085,0.024,"Narrow",0.023713,0.039702,0.015256,0.055079,0.020586,0.015322,0.001123,0.026456,0.2662,"miss",0.242486,0,0,"bad"
61,3,99,34,0.085,0.024,"Narrow",-0.076923,0.028936,-0.07764,-0.057283,-0.084272,-0.091215,-0.064113,-0.087732,-0.152085,"miss",-0.075163,0.004473,0.015034,"bad"
61,3,101,35,0.085,0.024,"Narrow",0.048381,0.045879,0.049714,0.051344,0.015846,0.080308,0.051613,0.042795,0.372966,"miss",0.324585,0,0,"bad"
61,3,104,36,0.085,0.024,"Narrow",-0.02197,0.038834,-0.016239,0.00793,-0.033145,-0.042292,-0.013866,-0.028479,0.067358,"miss",0.089329,0.00169,0.062956,"bad"
61,3,113,37,0.085,0.024,"Narrow",0.075329,0.021114,0.072741,0.06917,0.061052,0.070445,0.073945,0.102033,0.093104,"miss",0.017775,0.641785,0.613251,"bad"
61,3,115,38,0.085,0.024,"Narrow",0.040854,0.028776,0.049051,0.025815,0.030194,0.06267,0.038904,0.046688,-0.156176,"miss",-0.19703,0,0,"bad"
61,3,120,39,0.085,0.024,"Narrow",-0.059913,0.039056,-0.042085,-0.037787,-0.083859,-0.048169,-0.077513,-0.052239,-0.159189,"miss",-0.099276,0.000127,0.010943,"bad"
61,3,123,40,0.085,0.024,"Narrow",0.027537,0.037481,0.053468,-0.000862,0.040682,0.024157,0.047869,0.025838,0.21952,"miss",0.191983,0,0,"bad"
61,3,125,41,0.085,0.024,"Narrow",0.05213,0.04339,0.036751,0.055311,0.065587,0.077602,0.067169,-0.005019,0.41637,"miss",0.36424,0,0,"bad"
61,3,129,42,0.085,0.024,"Narrow",-0.001722,0.043818,-0.003148,0.027256,-0.02975,0.002491,-0.017497,0.008887,-0.220074,"miss",-0.218352,0,0,"bad"
61,3,130,43,0.085,0.024,"Narrow",0.033482,0.038599,0.028626,0.040333,0.053933,0.034923,0.053923,-0.015703,0.199817,"miss",0.166335,0,0.000012,"bad"
61,3,133,44,0.085,0.024,"Narrow",-0.086547,0.078591,-0.090337,-0.132803,-0.076162,-0.130784,-0.047052,-0.045932,0.242154,"miss",0.3287,0,0.000005,"bad"
61,3,135,45,0.085,0.024,"Narrow",0.051329,0.0231,0.064382,0.040024,0.056413,0.070006,0.049106,0.041097,0.285913,"miss",0.234584,0,0,"bad"
61,4,139,46,0.085,0.024,"Narrow",-0.135793,0.046918,-0.12308,-0.175545,-0.145214,-0.13793,-0.124543,-0.095732,0.317332,"miss",0.453125,0,0,"bad"
61,4,140,47,0.085,0.024,"Narrow",0.002284,0.063338,0.021571,-0.017311,-0.02449,0.048109,-0.023077,0.028187,0.41183,"miss",0.409546,0,0,"bad"
61,4,145,48,0.085,0.024,"Narrow",-0.020062,0.039373,-0.014385,-0.038029,-0.00055,-0.045675,-0.007509,-0.008549,0.235782,"miss",0.255844,0,0,"bad"
61,4,153,49,0.085,0.024,"Narrow",0.081441,0.044262,0.096745,0.071465,0.099436,0.050858,0.06598,0.119465,-0.163011,"miss",-0.244451,0,0,"bad"
61,4,156,50,0.085,0.024,"Narrow",-0.051219,0.060577,-0.035595,-0.069736,-0.026167,-0.098651,-0.052623,-0.00892,0.13661,"miss",0.18783,0,0.00302,"bad"
61,4,159,51,0.085,0.024,"Narrow",0.072103,0.042948,0.059407,0.065142,0.034563,0.085819,0.080953,0.09404,0.411035,"miss",0.338931,0,0,"bad"
61,4,162,52,0.085,0.024,"Narrow",0.095819,0.040913,0.069,0.100699,0.057978,0.103582,0.095887,0.120948,-0.382627,"miss",-0.478446,0,0,"bad"
61,4,164,53,0.085,0.024,"Narrow",0.021578,0.035547,0.025537,0.034811,0.01486,0.045927,0.000984,0.011308,0.236297,"miss",0.214719,0,0,"bad"
61,4,170,54,0.085,0.024,"Narrow",-0.019503,0.014033,0.001329,-0.029173,-0.021382,-0.013008,-0.012005,-0.02195,-0.01236,"hit",0.007144,0.973904,0.926302,"bad"
61,4,171,55,0.085,0.024,"Narrow",0.082116,0.037257,0.070789,0.096229,0.087689,0.049375,0.091168,0.08612,0.053863,"miss",-0.028253,0.669716,0.913207,"bad"
61,4,174,56,0.085,0.024,"Narrow",-0.03513,0.035343,-0.030988,-0.021198,-0.040434,-0.029598,-0.06562,-0.018802,0.091044,"miss",0.126174,0.000003,0.001597,"bad"
61,4,175,57,0.085,0.024,"Narrow",0.201407,0.017022,0.217243,0.190759,0.20094,0.193091,0.210311,0.211934,-0.294244,"miss",-0.495651,0,0,"bad"
61,4,176,58,0.085,0.024,"Narrow",-0.01693,0.072402,-0.02372,0.022468,-0.061226,-0.018721,0.021454,-0.048623,0.073741,"miss",0.09067,0.001308,0.325941,"bad"
61,4,178,59,0.085,0.024,"Narrow",-0.039575,0.067811,-0.047378,-0.050696,-0.070998,0.00364,-0.075706,-0.004116,0.290654,"miss",0.330229,0,0,"bad"
61,4,179,60,0.085,0.024,"Narrow",0.132856,0.029482,0.119335,0.137516,0.142476,0.122144,0.154728,0.107415,-0.310741,"miss",-0.443597,0,0,"bad"
61,5,182,61,0.085,0.024,"Narrow",-0.032877,0.064771,-0.038016,-0.032038,0.003532,-0.013279,-0.082598,-0.040001,0.060287,"miss",0.093163,0.001071,0.299914,"bad"
61,5,186,62,0.085,0.024,"Narrow",0.006688,0.027436,-0.003489,0.003687,0.02876,-0.005095,-0.004027,0.010114,0.207562,"miss",0.200874,0,0,"bad"
61,5,188,63,0.085,0.024,"Narrow",0.082601,0.057839,0.066903,0.071584,0.091431,0.040681,0.119702,0.089606,0.107594,"miss",0.024993,0.454592,0.575033,"bad"
61,5,190,64,0.085,0.024,"Narrow",0.172971,0.064941,0.169621,0.199958,0.118783,0.19233,0.186049,0.167735,-0.038402,"miss",-0.211373,0,0.018681,"bad"
61,5,191,65,0.085,0.024,"Narrow",-0.014561,0.047991,-0.025589,-0.007588,0.021206,-0.04524,-0.014975,-0.026207,-0.265205,"miss",-0.250645,0,0,"bad"
61,5,196,66,0.085,0.024,"Narrow",0.016236,0.029016,0.01893,0.015395,0.020022,0.00647,-0.006436,0.045731,0.377116,"miss",0.36088,0,0,"bad"
61,5,199,67,0.085,0.024,"Narrow",0.038767,0.03136,0.058771,0.036065,0.046067,0.030674,0.013314,0.067716,-0.298368,"miss",-0.337135,0,0,"bad"
61,5,202,68,0.085,0.024,"Narrow",0.078918,0.059064,0.080791,0.115919,0.065242,0.108874,0.048927,0.055625,-0.22114,"miss",-0.300058,0,0,"bad"
61,5,203,69,0.085,0.024,"Narrow",-0.118848,0.029967,-0.135267,-0.103251,-0.127551,-0.122415,-0.140755,-0.100266,0.024916,"miss",0.143764,0,0.000053,"bad"
61,5,212,70,0.085,0.024,"Narrow",-0.110374,0.048957,-0.121054,-0.098698,-0.083693,-0.13609,-0.13906,-0.094329,0.160657,"miss",0.271031,0,0,"bad"
61,5,214,71,0.085,0.024,"Narrow",0.189446,0.052512,0.169004,0.231156,0.165108,0.171686,0.180144,0.199136,-0.129903,"miss",-0.319349,0,0,"bad"
61,5,216,72,0.085,0.024,"Narrow",-0.167044,0.069855,-0.194825,-0.188381,-0.198822,-0.200004,-0.123808,-0.124202,0.11591,"miss",0.282953,0,0.000416,"bad"
61,5,219,73,0.085,0.024,"Narrow",-0.146664,0.04722,-0.140603,-0.147775,-0.169985,-0.114462,-0.125669,-0.175429,0.166024,"miss",0.312688,0,0,"bad"
61,5,221,74,0.085,0.024,"Narrow",0.045769,0.040892,0.05185,0.077256,0.023348,0.032588,0.045701,0.049949,0.198969,"miss",0.1532,0,0.000105,"bad"
61,5,225,75,0.085,0.024,"Narrow",-0.039653,0.046282,-0.045164,-0.005992,-0.039789,-0.050622,-0.069254,-0.032607,-0.059357,"hit",-0.019704,0.658989,0.787118,"bad"
63,1,3,1,0.085,0.024,"Narrow",-0.109889,0.037947,-0.096606,-0.09082,-0.103569,-0.090659,-0.133468,-0.130929,0.529012,"miss",0.638901,0,0,"yes"
63,1,5,2,0.085,0.024,"Narrow",-0.109087,0.039039,-0.117907,-0.093771,-0.141046,-0.110482,-0.092798,-0.107338,0.290802,"miss",0.399889,0,0,"yes"
63,1,6,3,0.085,0.024,"Narrow",-0.010036,0.047266,-0.010993,-0.02659,0.024296,-0.037509,-0.005598,-0.004779,0.27642,"miss",0.286457,0,0,"yes"
63,1,12,4,0.085,0.024,"Narrow",-0.008567,0.036855,-0.010873,-0.028002,-0.014688,-0.030101,0.006207,0.02375,-0.000654,"hit",0.007912,0.957833,0.982554,"no"
63,1,16,5,0.085,0.024,"Narrow",0.032221,0.076036,0.019414,-0.029575,0.032938,0.070408,0.054668,0.032667,0.025761,"hit",-0.00646,0.986553,0.990643,"no"
63,1,17,6,0.085,0.024,"Narrow",0.040335,0.088212,0.040739,0.035183,0.035392,0.015644,0.121474,-0.006017,0.035015,"hit",-0.005321,0.99555,0.968689,"no"
63,1,22,7,0.085,0.024,"Narrow",-0.00192,0.020226,-0.003048,-0.010795,-0.016892,0.002016,0.005081,0.010989,-0.000327,"hit",0.001594,0.998289,0.997647,"no"
63,1,24,8,0.085,0.024,"Narrow",-0.146402,0.027687,-0.14377,-0.144198,-0.144737,-0.130029,-0.168537,-0.144507,-0.151101,"hit",-0.0047,0.822286,0.796674,"no"
63,1,26,9,0.085,0.024,"Narrow",0.048335,0.079536,0.039457,0.069813,0.095082,0.003156,0.078736,-0.005111,0.042108,"hit",-0.006228,0.994271,0.962046,"no"
63,1,28,10,0.085,0.024,"Narrow",0.066756,0.026928,0.028467,0.046723,0.071924,0.064374,0.083827,0.066932,0.069278,"miss",0.002522,0.95587,0.951086,"no"
63,1,33,11,0.085,0.024,"Narrow",-0.035946,0.072778,-0.035989,-0.067165,0.008454,-0.081505,-0.022245,-0.017269,-0.022691,"hit",0.013255,0.912678,0.999393,"no"
63,1,36,12,0.085,0.024,"Narrow",0.075852,0.026397,0.085814,0.074502,0.072773,0.080131,0.052778,0.099074,0.079347,"hit",0.003495,0.934947,0.930349,"no"
63,1,39,13,0.085,0.024,"Narrow",0.072174,0.039337,0.074346,0.106197,0.06506,0.063604,0.081106,0.0449,0.071528,"hit",-0.000646,0.982331,0.947424,"no"
63,1,40,14,0.085,0.024,"Narrow",0.129936,0.02449,0.129144,0.139099,0.132033,0.125119,0.109054,0.144374,0.130231,"hit",0.000295,0.92357,0.920544,"no"
63,1,44,15,0.085,0.024,"Narrow",-0.025653,0.062513,-0.022232,-0.032121,-0.03427,-0.020487,0.03107,-0.072455,-0.020774,"hit",0.004879,0.992785,0.996748,"no"
63,2,47,16,0.085,0.024,"Narrow",-0.081929,0.085589,-0.081743,-0.10406,-0.13862,-0.025142,-0.062031,-0.079791,0.241314,"miss",0.323243,0,0.000022,"yes"
63,2,49,17,0.085,0.024,"Narrow",-0.026175,0.044618,-0.027096,-0.056666,-0.015978,-0.040086,-0.039917,0.021771,-0.18952,"miss",-0.163345,0,0.000158,"no"
63,2,56,18,0.085,0.024,"Narrow",-0.009384,0.021786,-0.020299,-0.013508,-0.020759,-0.008845,-0.021444,0.017635,-0.046216,"miss",-0.036832,0.316651,0.263274,"no"
63,2,61,19,0.085,0.024,"Narrow",0.046482,0.083263,0.050566,0.021389,0.061184,0.006332,0.112904,0.030602,-0.234768,"miss",-0.28125,0,0.000096,"yes"
63,2,65,20,0.085,0.024,"Narrow",0.070602,0.047165,0.045967,0.054419,0.041837,0.080372,0.102814,0.073568,-0.234783,"miss",-0.305385,0,0,"yes"
63,2,66,21,0.085,0.024,"Narrow",-0.018008,0.030274,-0.022812,-0.039814,-0.032178,-0.016328,-0.012458,0.010738,0.042732,"miss",0.06074,0.055,0.144098,"no"
63,2,67,22,0.085,0.024,"Narrow",0.152705,0.010823,0.151037,0.147512,0.149757,0.151427,0.147541,0.167288,-0.219999,"miss",-0.372704,0,0,"yes"
63,2,68,23,0.085,0.024,"Narrow",0.086877,0.031036,0.09472,0.078943,0.09833,0.064252,0.078556,0.114303,0.072238,"miss",-0.014639,0.946497,0.989546,"no"
63,2,72,24,0.085,0.024,"Narrow",-0.030405,0.036834,-0.011768,-0.024902,-0.030699,-0.058589,-0.00734,-0.030495,0.310568,"miss",0.340973,0,0,"yes"
63,2,74,25,0.085,0.024,"Narrow",0.092022,0.050972,0.097845,0.127816,0.076133,0.112718,0.068244,0.075198,-0.384266,"miss",-0.476288,0,0,"yes"
63,2,79,26,0.085,0.024,"Narrow",-0.078633,0.043588,-0.079427,-0.105522,-0.051601,-0.078732,-0.05975,-0.097562,-0.090685,"hit",-0.012052,0.771438,0.774563,"no"
63,2,81,27,0.085,0.024,"Narrow",0.218034,0.04661,0.214761,0.25888,0.222827,0.202338,0.218705,0.187418,-0.014951,"miss",-0.232985,0,0.00007,"yes"
63,2,86,28,0.085,0.024,"Narrow",-0.006224,0.064766,-0.004989,-0.050961,-0.012761,-0.022258,0.035343,0.019515,0.173562,"miss",0.179786,0,0.003104,"no"
63,2,87,29,0.085,0.024,"Narrow",0.013647,0.042604,-0.00407,0.024641,0.015634,-0.017456,-0.005659,0.051075,0.217473,"miss",0.203826,0,0.000001,"no"
63,2,90,30,0.085,0.024,"Narrow",0.00923,0.039514,0.009325,0.027238,0.017617,0.034362,-0.002902,-0.030164,0.065426,"miss",0.056196,0.07021,0.292473,"no"
63,3,95,31,0.085,0.024,"Narrow",-0.014814,0.033169,-0.000739,-0.013711,0.003288,-0.04069,-0.004863,-0.018093,-0.437422,"miss",-0.422608,0,0,"yes"
63,3,96,32,0.085,0.024,"Narrow",0.188584,0.055712,0.190486,0.180182,0.149145,0.210148,0.220293,0.18315,-0.397872,"miss",-0.586456,0,0,"yes"
63,3,101,33,0.085,0.024,"Narrow",-0.181174,0.051693,-0.185136,-0.155414,-0.14686,-0.201046,-0.198722,-0.203829,-0.341638,"miss",-0.160464,0,0.00002,"no"
63,3,102,34,0.085,0.024,"Narrow",0.048935,0.027694,0.051724,0.060362,0.062413,0.038448,0.061624,0.021826,-0.322026,"miss",-0.370961,0,0,"yes"
63,3,105,35,0.085,0.024,"Narrow",0.05156,0.020014,0.03885,0.064019,0.056671,0.057632,0.039318,0.040161,0.053056,"hit",0.001495,0.977405,0.981142,"no"
63,3,109,36,0.085,0.024,"Narrow",-0.003431,0.030581,0.010417,-0.008379,0.01705,-0.016901,0.011878,-0.020802,0.002005,"hit",0.005435,0.97841,0.986087,"no"
63,3,111,37,0.085,0.024,"Narrow",-0.016363,0.039345,-0.004846,-0.003241,-0.011949,-0.028318,-0.048556,0.010248,0.000391,"hit",0.016755,0.821517,0.93138,"no"
63,3,117,38,0.085,0.024,"Narrow",-0.060785,0.04036,-0.068522,-0.06815,-0.051381,-0.061446,-0.095532,-0.027413,-0.064428,"hit",-0.003644,0.947663,0.924841,"no"
63,3,118,39,0.085,0.024,"Narrow",-0.190607,0.053821,-0.187656,-0.222186,-0.184999,-0.151596,-0.177413,-0.216841,-0.198158,"hit",-0.007551,0.683374,0.4068,"no"
63,3,119,40,0.085,0.024,"Narrow",0.026767,0.040844,0.017244,0.055322,0.001327,0.038145,0.029098,0.009942,0.035052,"miss",0.008285,0.917958,0.940088,"no"
63,3,121,41,0.085,0.024,"Narrow",-0.054587,0.042349,-0.045427,-0.060402,-0.087184,-0.065947,-0.037012,-0.02239,-0.048244,"hit",0.006343,0.995662,0.9933,"no"
63,3,122,42,0.085,0.024,"Narrow",-0.046342,0.06057,-0.049085,-0.008476,-0.013545,-0.07202,-0.064065,-0.073602,-0.040039,"hit",0.006303,0.993275,0.982902,"no"
63,3,126,43,0.085,0.024,"Narrow",0.047642,0.016651,0.062373,0.046683,0.059436,0.054098,0.038834,0.039161,0.050205,"hit",0.002563,0.97039,0.974094,"no"
63,3,127,44,0.085,0.024,"Narrow",0.009747,0.050783,0.002363,-0.011828,0.023914,0.039804,-0.021716,0.018562,0.012726,"hit",0.002979,0.988943,0.992261,"no"
63,3,131,45,0.085,0.024,"Narrow",0.047062,0.03682,0.037864,0.021159,0.071106,0.03965,0.054171,0.049223,0.051904,"hit",0.004843,0.945311,0.940061,"no"
63,4,136,46,0.085,0.024,"Narrow",-0.041874,0.044682,-0.056498,-0.033426,-0.07791,-0.056742,-0.027389,-0.013902,0.452293,"miss",0.494167,0,0,"yes"
63,4,139,47,0.085,0.024,"Narrow",0.089185,0.062603,0.076793,0.091495,0.033839,0.100801,0.114734,0.105054,0.387464,"miss",0.298279,0,0,"yes"
63,4,140,48,0.085,0.024,"Narrow",0.079325,0.03311,0.06942,0.069872,0.068554,0.084836,0.056697,0.116663,-0.237819,"miss",-0.317144,0,0,"yes"
63,4,141,49,0.085,0.024,"Narrow",0.035446,0.031353,0.022912,0.032504,0.053653,0.055208,0.030808,0.005059,-0.107924,"miss",-0.14337,0,0.000031,"no"
63,4,143,50,0.085,0.024,"Narrow",0.168473,0.052192,0.158276,0.179912,0.182299,0.130826,0.198577,0.150753,0.153658,"hit",-0.014815,0.995424,0.787742,"no"
63,4,145,51,0.085,0.024,"Narrow",-0.047672,0.052299,-0.046011,-0.027429,-0.047172,-0.016052,-0.083075,-0.064633,-0.036275,"hit",0.011397,0.950807,0.999304,"no"
63,4,146,52,0.085,0.024,"Narrow",0.086289,0.056749,0.09368,0.123127,0.049965,0.104166,0.09381,0.060377,0.088361,"hit",0.002072,0.943698,0.836569,"no"
63,4,153,53,0.085,0.024,"Narrow",-0.076232,0.05641,-0.06445,-0.112702,-0.06749,-0.0435,-0.053583,-0.103887,-0.071796,"hit",0.004436,0.998845,0.925041,"no"
63,4,154,54,0.085,0.024,"Narrow",-0.127596,0.048847,-0.119276,-0.151099,-0.115444,-0.102186,-0.158704,-0.11055,-0.124034,"hit",0.003562,0.97248,0.809527,"no"
63,4,158,55,0.085,0.024,"Narrow",0.027229,0.032545,0.025113,0.043864,0.000541,0.032097,0.022529,0.037112,0.024047,"hit",-0.003182,0.998886,0.999955,"no"
63,4,163,56,0.085,0.024,"Narrow",0.07089,0.050629,0.060269,0.105198,0.086872,0.056972,0.04042,0.06499,0.067549,"hit",-0.003341,0.997091,0.942844,"no"
63,4,166,57,0.085,0.024,"Narrow",-0.165416,0.036908,-0.17331,-0.144141,-0.170867,-0.190955,-0.150551,-0.170566,-0.125536,"miss",0.03988,0.53592,0.926816,"no"
63,4,176,58,0.085,0.024,"Narrow",0.037655,0.052193,0.020358,0.014097,0.019305,0.080221,0.033473,0.041176,0.051108,"miss",0.013453,0.807035,0.871618,"no"
63,4,177,59,0.085,0.024,"Narrow",0.068056,0.067681,0.079347,0.050779,0.045439,0.038776,0.121453,0.083831,0.067547,"hit",-0.000509,0.983559,0.89007,"no"
63,4,178,60,0.085,0.024,"Narrow",-0.097463,0.046422,-0.09415,-0.06203,-0.113069,-0.085928,-0.119889,-0.106401,-0.089633,"hit",0.00783,0.999674,0.940784,"no"
63,5,181,61,0.085,0.024,"Narrow",0.016633,0.026137,0.01715,0.028349,0.025205,0.028746,0.000533,0.00033,-0.111723,"miss",-0.128356,0.000001,0.000008,"no"
63,5,183,62,0.085,0.024,"Narrow",-0.028219,0.050611,-0.031246,0.009731,-0.027694,-0.022229,-0.060601,-0.040303,0.443418,"miss",0.471637,0,0,"yes"
63,5,184,63,0.085,0.024,"Narrow",-0.065811,0.022075,-0.061929,-0.068118,-0.061666,-0.077701,-0.048226,-0.073344,0.3371,"miss",0.402911,0,0,"yes"
63,5,185,64,0.085,0.024,"Narrow",-0.07628,0.061116,-0.08161,-0.070734,-0.097355,-0.039389,-0.118585,-0.055339,0.039876,"miss",0.116157,0.000036,0.201583,"no"
63,5,186,65,0.085,0.024,"Narrow",0.100737,0.013707,0.114322,0.108075,0.095698,0.108082,0.093435,0.098394,0.813375,"miss",0.712638,0,0,"yes"
63,5,187,66,0.085,0.024,"Narrow",-0.036397,0.028548,-0.024318,-0.041734,-0.057255,-0.043111,-0.038292,-0.001595,0.417715,"miss",0.454112,0,0,"yes"
63,5,188,67,0.085,0.024,"Narrow",0.016908,0.040035,0.028574,-0.002972,0.031465,0.036229,-0.007491,0.027308,0.309159,"miss",0.292251,0,0,"yes"
63,5,192,68,0.085,0.024,"Narrow",0.039093,0.041657,0.038194,0.052592,0.018829,0.017213,0.064814,0.042018,0.123806,"miss",0.084712,0.001717,0.055672,"no"
63,5,196,69,0.085,0.024,"Narrow",-0.086107,0.022327,-0.082824,-0.100939,-0.084125,-0.088483,-0.069718,-0.087267,0.156593,"miss",0.2427,0,0,"yes"
63,5,197,70,0.085,0.024,"Narrow",-0.095955,0.015991,-0.077227,-0.097809,-0.106568,-0.084815,-0.099176,-0.091407,0.122518,"miss",0.218473,0,0,"no"
63,5,201,71,0.085,0.024,"Narrow",0.291537,0.06919,0.305187,0.268169,0.333892,0.246,0.310491,0.299133,0.108719,"miss",-0.182818,0,0.471829,"no"
63,5,204,72,0.085,0.024,"Narrow",-0.179431,0.075491,-0.171982,-0.138684,-0.163506,-0.176356,-0.24087,-0.177741,0.087282,"miss",0.266714,0,0.004529,"yes"
63,5,210,73,0.085,0.024,"Narrow",-0.032344,0.042876,-0.036532,-0.021158,-0.020489,-0.05083,-0.001927,-0.067315,0.032745,"miss",0.065088,0.0394,0.329289,"no"
63,5,214,74,0.085,0.024,"Narrow",0.019708,0.022886,0.013169,0.011614,0.017919,0.008423,0.01014,0.050444,-0.220065,"miss",-0.239773,0,0,"yes"
63,5,215,75,0.085,0.024,"Narrow",-0.037632,0.022567,-0.024229,-0.055264,-0.033221,-0.02453,-0.040013,-0.035132,-0.124484,"miss",-0.086852,0.001268,0.000642,"no"
65,1,1,1,0.085,0.024,"Narrow",-0.059645,0.0367,-0.052124,-0.091833,-0.064771,-0.05269,-0.047138,-0.041789,-0.058254,"hit",0.001391,0.992649,0.974093,"no"
65,1,2,2,0.085,0.024,"Narrow",-0.079597,0.034783,-0.074439,-0.071389,-0.082105,-0.110966,-0.078504,-0.055021,-0.107638,"miss",-0.028041,0.391131,0.497135,"no"
65,1,7,3,0.085,0.024,"Narrow",-0.148028,0.021885,-0.146739,-0.130108,-0.154778,-0.156626,-0.153985,-0.144642,-0.151045,"hit",-0.003018,0.853664,0.868995,"no"
65,1,8,4,0.085,0.024,"Narrow",0.077217,0.045618,0.08105,0.055668,0.115448,0.08368,0.074815,0.056475,0.071778,"hit",-0.005439,0.999944,0.959515,"no"
65,1,9,5,0.085,0.024,"Narrow",0.013698,0.07637,0.001156,-0.009303,-0.035358,0.023072,0.066466,0.023614,0.013907,"hit",0.000209,0.998791,0.993959,"no"
65,1,11,6,0.085,0.024,"Narrow",-0.035389,0.063105,-0.048895,0.011364,-0.049861,-0.073738,-0.024838,-0.039874,-0.050987,"hit",-0.015598,0.763493,0.860604,"no"
65,1,16,7,0.085,0.024,"Narrow",0.123854,0.053878,0.109036,0.154187,0.11949,0.080471,0.131432,0.133692,0.112194,"hit",-0.011661,0.99487,0.876063,"no"
65,1,19,8,0.085,0.024,"Narrow",-0.051699,0.038589,-0.047396,-0.059409,-0.068264,-0.018433,-0.058592,-0.053796,-0.039454,"hit",0.012245,0.9439,0.995579,"no"
65,1,21,9,0.085,0.024,"Narrow",-0.079046,0.064758,-0.083999,-0.119204,-0.056811,-0.041804,-0.105269,-0.072142,0.390934,"miss",0.46998,0,0,"yes"
65,1,23,10,0.085,0.024,"Narrow",0.01222,0.032115,0.022553,0.014266,-0.016461,0.008863,0.014947,0.039486,0.017909,"hit",0.005689,0.965298,0.973821,"no"
65,1,24,11,0.085,0.024,"Narrow",0.101108,0.056356,0.08271,0.138838,0.097029,0.064562,0.119541,0.085568,0.11938,"miss",0.018272,0.582968,0.589138,"no"
65,1,25,12,0.085,0.024,"Narrow",0.105636,0.057525,0.075734,0.103799,0.112259,0.053277,0.122516,0.136327,0.141145,"miss",0.035509,0.215669,0.365728,"no"
65,1,30,13,0.085,0.024,"Narrow",-0.075775,0.028255,-0.072205,-0.092814,-0.080894,-0.080778,-0.054614,-0.069776,-0.078212,"hit",-0.002436,0.948916,0.939599,"no"
65,1,35,14,0.085,0.024,"Narrow",0.002893,0.061097,0.014,-0.007347,0.00408,0.049676,-0.035027,0.003085,0.028419,"hit",0.025526,0.582914,0.870672,"no"
65,1,42,15,0.085,0.024,"Narrow",0.048595,0.046708,0.033892,0.076973,0.049882,0.015349,0.063922,0.03685,0.075381,"miss",0.026786,0.471306,0.661511,"no"
65,2,55,16,0.085,0.024,"Narrow",-0.053714,0.057095,-0.054686,-0.069472,-0.038819,-0.026337,-0.097999,-0.035941,-0.091388,"miss",-0.037675,0.24232,0.529132,"no"
65,2,56,17,0.085,0.024,"Narrow",-0.007134,0.036275,-0.012889,0.013393,0.001489,-0.021493,0.011266,-0.040327,-0.039174,"miss",-0.03204,0.420982,0.630565,"no"
65,2,57,18,0.085,0.024,"Narrow",0.064686,0.037074,0.076529,0.071634,0.044473,0.093479,0.055897,0.057948,0.050635,"miss",-0.014051,0.932457,0.994428,"no"
