"Participant","Block","TrialNum","TrialNumByLL","PriorSD","LikelihoodSD","LLType","LLMean","LSD","Coin","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
57,1,29,13,0.085,0.15,"Wide",-0.141561,0.232243,-0.06673,-0.225869,-0.183117,0.039495,-0.055805,-0.282509,-0.032977,"miss",0.108584,0.999815,0.979718,"yes"
57,1,30,14,0.085,0.15,"Wide",0.042827,0.25967,0.081537,-0.081298,0.187772,-0.114121,0.023802,0.197978,0.05547,"miss",0.012643,0.832681,0.819117,"no"
57,1,31,15,0.085,0.15,"Wide",0.137476,0.28408,0.099593,0.013531,0.129093,0.385386,0.144522,0.014847,0.124904,"miss",-0.012572,0.470085,0.382042,"no"
57,1,32,16,0.085,0.15,"Wide",0.146059,0.121525,0.142406,0.057587,0.178221,0.121928,0.105365,0.267193,0.126164,"miss",-0.019895,0.476509,0.537787,"no"
57,1,33,17,0.085,0.15,"Wide",0.059923,0.231254,-0.019917,0.214186,0.134087,0.079544,-0.085563,-0.042638,0.056535,"miss",-0.003388,0.853126,0.827396,"no"
57,1,35,18,0.085,0.15,"Wide",0.029174,0.50706,-0.014714,0.370713,0.229558,-0.267452,-0.004769,-0.182181,0.006725,"miss",-0.022449,0.999988,0.99753,"no"
57,1,36,19,0.085,0.15,"Wide",0.085597,0.281633,-0.020415,0.087493,0.041631,0.266646,-0.122728,0.154943,0.077252,"miss",-0.008345,0.750259,0.692858,"no"
57,1,37,20,0.085,0.15,"Wide",0.128244,0.202803,0.029932,0.220367,0.016052,0.048717,0.051221,0.304862,0.169763,"miss",0.041519,0.176888,0.161541,"no"
57,2,41,21,0.085,0.15,"Wide",-0.009741,0.203799,-0.038487,-0.174881,0.088818,0.038455,0.03549,-0.036586,-0.002809,"miss",0.006932,0.999982,0.99985,"no"
57,2,43,22,0.085,0.15,"Wide",-0.076796,0.209973,-0.016269,-0.208782,-0.040524,-0.194447,0.009752,0.05002,-0.022037,"hit",0.054759,0.998976,0.990025,"no"
57,2,44,23,0.085,0.15,"Wide",0.214634,0.309472,0.182123,-0.053888,0.213594,0.344116,0.193844,0.375503,0.119947,"miss",-0.094686,0.660815,0.444967,"no"
57,2,45,24,0.085,0.15,"Wide",-0.053817,0.317388,-0.125466,-0.271992,0.082227,0.1064,0.009244,-0.194966,0.012101,"miss",0.065918,0.944419,0.982077,"no"
57,2,46,25,0.085,0.15,"Wide",0.007392,0.326281,-0.003154,0.172886,0.195744,-0.155543,-0.119141,-0.056984,0.023274,"miss",0.015882,0.959255,0.962705,"no"
57,2,51,26,0.085,0.15,"Wide",-0.028263,0.300914,-0.08596,0.130463,0.020724,-0.257777,-0.114161,0.079439,-0.044342,"miss",-0.01608,0.881059,0.876406,"no"
57,2,52,27,0.085,0.15,"Wide",-0.086,0.253989,-0.047979,-0.003318,-0.099839,-0.297529,0.025801,-0.055114,-0.109827,"miss",-0.023827,0.490116,0.459066,"no"
57,2,53,28,0.085,0.15,"Wide",0.141957,0.438848,0.092101,-0.151395,0.367677,-0.042952,0.109348,0.427107,0.092716,"hit",-0.049242,0.736695,0.579923,"no"
57,2,57,29,0.085,0.15,"Wide",0.09402,0.246896,0.070965,-0.06405,0.123906,0.254165,0.001708,0.15437,0.144518,"miss",0.050499,0.263171,0.250245,"no"
57,2,58,30,0.085,0.15,"Wide",0.099879,0.251137,0.010823,0.037815,0.162296,0.311157,0.020395,-0.032269,0.139518,"miss",0.039639,0.301894,0.279774,"no"
57,2,61,31,0.085,0.15,"Wide",-0.148761,0.278586,-0.079586,-0.033517,-0.12052,-0.391995,-0.085187,-0.112588,-0.107655,"miss",0.041106,0.630657,0.509251,"no"
57,2,63,32,0.085,0.15,"Wide",-0.07232,0.322965,-0.054453,0.022797,0.101784,-0.092663,-0.326341,-0.067179,-0.083405,"miss",-0.011085,0.676536,0.635404,"no"
57,2,70,33,0.085,0.15,"Wide",0.05864,0.252606,0.057752,-0.011334,-0.113762,0.162391,0.194378,0.061527,-0.030095,"miss",-0.088735,0.837478,0.905724,"no"
57,2,72,34,0.085,0.15,"Wide",0.085413,0.390478,0.040459,-0.230473,0.304822,0.062578,0.078543,0.211595,-0.003697,"miss",-0.08911,0.947488,0.99591,"no"
57,2,73,35,0.085,0.15,"Wide",0.116678,0.27477,0.06074,0.261977,0.046622,-0.028631,-0.017316,0.320738,0.101808,"miss",-0.014871,0.614783,0.532981,"no"
57,2,75,36,0.085,0.15,"Wide",-0.146527,0.396471,-0.12721,0.155044,-0.087958,-0.338077,-0.052379,-0.409268,-0.040951,"miss",0.105576,0.997435,0.918249,"yes"
57,2,76,37,0.085,0.15,"Wide",-0.091248,0.2353,0.049018,0.066929,-0.022415,-0.148605,-0.010069,-0.342077,-0.049644,"miss",0.041604,0.934237,0.88845,"no"
57,2,77,38,0.085,0.15,"Wide",-0.037592,0.16849,-0.033494,-0.115039,0.03306,0.066642,-0.117976,-0.054649,-0.047075,"hit",-0.009483,0.878277,0.875156,"no"
57,2,79,39,0.085,0.15,"Wide",-0.057894,0.449678,-0.065939,-0.10146,0.360208,-0.138132,-0.079415,-0.330673,-0.082847,"miss",-0.024952,0.652755,0.629068,"no"
57,2,80,40,0.085,0.15,"Wide",-0.073579,0.148064,-0.134993,-0.085418,0.04941,-0.03038,-0.099908,-0.201597,-0.048637,"miss",0.024941,0.918247,0.919558,"no"
57,3,82,41,0.085,0.15,"Wide",0.054532,0.213691,-0.024854,0.057293,-0.032076,0.236314,-0.01559,0.02672,0.049549,"miss",-0.004984,0.887995,0.869045,"no"
57,3,83,42,0.085,0.15,"Wide",0.203137,0.155016,0.138166,0.240596,0.149514,0.304748,0.265879,0.054947,0.230407,"miss",0.02727,0.052039,0.050344,"no"
57,3,84,43,0.085,0.15,"Wide",-0.203031,0.165606,-0.179197,-0.318911,-0.135053,-0.151752,-0.277159,-0.132279,-0.180217,"hit",0.022814,0.213409,0.193845,"no"
57,3,85,44,0.085,0.15,"Wide",0.084612,0.3206,0.04516,0.160311,0.051426,-0.155226,0.280648,0.085903,0.074905,"miss",-0.009707,0.766224,0.703088,"no"
57,3,89,45,0.085,0.15,"Wide",-0.048935,0.252075,0.074023,-0.116025,-0.130939,0.162016,-0.136409,-0.023317,-0.065306,"miss",-0.016372,0.773158,0.757966,"no"
57,3,90,46,0.085,0.15,"Wide",-0.105762,0.252794,-0.067663,-0.250842,0.091117,-0.067542,-0.152244,-0.149299,-0.046854,"miss",0.058908,0.960474,0.90548,"no"
57,3,91,47,0.085,0.15,"Wide",-0.16,0.257618,-0.063772,-0.13624,-0.318632,-0.262932,0.009982,-0.092177,-0.146833,"miss",0.013167,0.34966,0.271351,"no"
57,3,92,48,0.085,0.15,"Wide",-0.017034,0.29518,-0.020697,0.216747,-0.002624,0.04248,-0.16708,-0.174695,-0.00275,"miss",0.014285,0.999826,0.999845,"no"
57,3,94,49,0.085,0.15,"Wide",-0.037882,0.096688,0.071584,-0.09282,-0.042941,-0.090428,0.013057,0.023723,-0.031542,"miss",0.00634,0.956012,0.973164,"no"
57,3,101,50,0.085,0.15,"Wide",-0.018041,0.382248,0.052033,-0.15089,0.234998,-0.165847,0.171736,-0.180202,-0.1036,"miss",-0.085559,0.411595,0.468393,"no"
57,3,102,51,0.085,0.15,"Wide",-0.230223,0.375537,-0.227619,-0.168442,-0.489632,-0.359531,-0.005286,-0.128223,-0.258527,"miss",-0.028304,0.0247,0.012259,"no"
57,3,103,52,0.085,0.15,"Wide",0.098953,0.12062,0.021592,0.107822,0.021482,0.18783,0.075149,0.102482,0.097443,"miss",-0.00151,0.615243,0.653335,"no"
57,3,104,53,0.085,0.15,"Wide",0.01129,0.178746,-0.006854,0.095073,-0.029778,-0.089439,0.122591,-0.041995,0.017386,"miss",0.006096,0.980853,0.980569,"no"
57,3,105,54,0.085,0.15,"Wide",-0.098595,0.523581,-0.042676,-0.39198,0.23408,0.123639,-0.043856,-0.414859,-0.091,"miss",0.007594,0.666808,0.576936,"no"
57,3,108,55,0.085,0.15,"Wide",0.100886,0.177247,0.045486,0.009697,0.186202,0.216663,0.077732,0.014134,0.073582,"miss",-0.027304,0.804882,0.777536,"no"
57,3,110,56,0.085,0.15,"Wide",-0.019317,0.172373,0.028977,-0.042148,-0.029146,-0.091675,0.133302,-0.066917,-0.005529,"miss",0.013788,0.999937,0.99974,"no"
57,3,113,57,0.085,0.15,"Wide",-0.056969,0.278888,0.009077,-0.298067,0.011312,-0.113992,-0.041608,0.157511,-0.007922,"miss",0.049047,0.996839,0.999291,"no"
57,3,116,58,0.085,0.15,"Wide",0.134117,0.191267,0.07979,0.202178,0.102959,0.030863,0.272089,0.062498,0.146335,"miss",0.012217,0.311423,0.282831,"no"
57,3,117,59,0.085,0.15,"Wide",-0.02205,0.253723,-0.097784,-0.045916,0.183151,0.001716,0.037808,-0.287008,-0.002037,"miss",0.020013,0.999005,0.999997,"no"
57,3,119,60,0.085,0.15,"Wide",-0.025236,0.217825,-0.042094,0.075323,-0.194081,0.03389,0.0418,-0.083111,0.020915,"miss",0.046151,0.93615,0.954722,"no"
57,4,123,61,0.085,0.15,"Wide",-0.11463,0.196993,-0.071557,-0.297495,-0.094531,-0.080332,-0.069237,-0.031552,-0.17284,"miss",-0.05821,0.150233,0.143088,"no"
57,4,124,62,0.085,0.15,"Wide",0.095179,0.234709,0.061477,-0.040644,0.110226,0.146408,-0.052954,0.312859,0.038683,"miss",-0.056496,0.978434,0.942578,"no"
57,4,125,63,0.085,0.15,"Wide",0.062197,0.330426,0.055953,-0.122266,-0.104886,0.105838,0.26903,0.163269,0.031112,"miss",-0.031085,0.977196,0.947252,"no"
57,4,126,64,0.085,0.15,"Wide",-0.043424,0.560841,-0.174577,-0.49375,0.210861,-0.163512,0.120517,0.108763,-0.111121,"miss",-0.067697,0.401691,0.427493,"no"
57,4,127,65,0.085,0.15,"Wide",-0.091942,0.062795,-0.037523,-0.112422,-0.049217,-0.108874,-0.126542,-0.062653,-0.114841,"miss",-0.022899,0.462317,0.558037,"no"
57,4,129,66,0.085,0.15,"Wide",-0.012329,0.285769,-0.039315,-0.180727,0.062299,0.00798,-0.18998,0.238782,0.039454,"miss",0.051783,0.850009,0.885237,"no"
57,4,130,67,0.085,0.15,"Wide",-0.030638,0.364664,-0.005425,-0.268368,0.195425,-0.163383,0.05167,0.031464,0.01199,"miss",0.042629,0.966503,0.9868,"no"
57,4,131,68,0.085,0.15,"Wide",-0.065874,0.290787,-0.074763,-0.251519,-0.04148,0.096091,-0.202442,0.069982,-0.009278,"miss",0.056596,0.99592,0.998757,"no"
57,4,132,69,0.085,0.15,"Wide",-0.012415,0.18845,0.024962,-0.082659,0.155899,-0.040986,-0.006979,-0.087348,-0.050672,"miss",-0.038257,0.814816,0.823614,"no"
57,4,138,70,0.085,0.15,"Wide",0.110819,0.175614,0.101617,0.268286,0.097613,0.074686,0.046993,0.066518,0.082164,"miss",-0.028656,0.759526,0.7297,"no"
57,4,141,71,0.085,0.15,"Wide",0.002109,0.299863,0.006126,0.169216,0.107857,-0.163708,0.11039,-0.213208,-0.006448,"hit",-0.008558,0.99564,0.99678,"no"
57,4,147,72,0.085,0.15,"Wide",0.098175,0.263849,0.029883,-0.046639,0.085616,0.239151,-0.049699,0.262448,0.090804,"miss",-0.007372,0.66757,0.605019,"no"
57,4,148,73,0.085,0.15,"Wide",-0.139697,0.389729,-0.110778,0.102172,-0.154074,-0.421076,-0.025282,-0.200226,-0.05348,"miss",0.086217,0.966206,0.852713,"no"
57,4,149,74,0.085,0.15,"Wide",0.04032,0.174547,0.091996,0.061637,-0.009943,0.167086,0.107945,-0.125126,0.049963,"miss",0.009644,0.864619,0.860049,"no"
57,4,150,75,0.085,0.15,"Wide",0.082755,0.276267,0.060702,0.017782,0.082047,-0.122307,0.025943,0.410311,0.023876,"miss",-0.058879,0.998725,0.979281,"no"
57,4,151,76,0.085,0.15,"Wide",-0.057437,0.216199,-0.022389,-0.01152,-0.082042,-0.01368,-0.252147,0.072204,-0.039901,"miss",0.017536,0.941124,0.921352,"no"
57,4,153,77,0.085,0.15,"Wide",0.021024,0.2367,-0.085088,0.161649,-0.119736,0.000477,0.13805,-0.075323,0.083418,"miss",0.062394,0.57522,0.6024,"no"
57,4,156,78,0.085,0.15,"Wide",-0.178189,0.122088,-0.076886,-0.107848,-0.246462,-0.244227,-0.155717,-0.136691,-0.166114,"miss",0.012075,0.256652,0.307627,"no"
57,4,158,79,0.085,0.15,"Wide",-0.09324,0.204875,-0.073714,-0.077157,-0.017048,-0.013784,-0.265276,-0.092934,-0.074496,"hit",0.018744,0.784837,0.743595,"no"
57,4,159,80,0.085,0.15,"Wide",-0.075276,0.283143,0.059303,-0.170435,-0.238619,0.06013,0.085192,-0.112649,-0.047619,"miss",0.027657,0.925394,0.880011,"no"
57,5,162,81,0.085,0.15,"Wide",-0.149372,0.2642,-0.124459,-0.161934,-0.357826,-0.045106,-0.025651,-0.156345,-0.152845,"miss",-0.003473,0.293817,0.233344,"no"
57,5,165,82,0.085,0.15,"Wide",0.059869,0.378978,0.10905,-0.185973,0.048913,0.341535,0.00118,0.093687,0.005921,"miss",-0.053947,0.993306,0.99933,"no"
57,5,168,83,0.085,0.15,"Wide",-0.062384,0.197707,-0.123298,0.06191,-0.07553,0.036533,-0.166726,-0.168105,-0.140487,"miss",-0.078104,0.242573,0.250379,"no"
57,5,172,84,0.085,0.15,"Wide",0.244067,0.28155,0.136445,0.076732,0.1228,0.364077,0.162973,0.49375,0.133477,"hit",-0.110589,0.609028,0.384857,"yes"
57,5,173,85,0.085,0.15,"Wide",-0.017445,0.056006,0.091804,-0.058385,-0.025243,0.004194,-0.03708,0.029288,-0.030072,"miss",-0.012626,0.941602,0.93162,"no"
57,5,175,86,0.085,0.15,"Wide",0.2217,0.1546,0.156309,0.202935,0.346967,0.203595,0.134933,0.220072,0.210995,"miss",-0.010706,0.107951,0.104029,"no"
57,5,176,87,0.085,0.15,"Wide",0.088663,0.246319,0.05286,0.208978,-0.048503,0.242082,0.05176,-0.011002,0.05391,"hit",-0.034753,0.909889,0.859484,"no"
57,5,180,88,0.085,0.15,"Wide",0.10294,0.138532,0.056359,0.094014,0.036324,0.06562,0.032849,0.285895,0.057622,"hit",-0.045318,0.908603,0.921696,"no"
57,5,181,89,0.085,0.15,"Wide",0.134741,0.140907,0.154828,0.055471,0.186566,0.225026,0.082736,0.123903,0.12839,"miss",-0.00635,0.438279,0.451473,"no"
57,5,183,90,0.085,0.15,"Wide",0.083977,0.344365,-0.028796,0.28205,0.004686,-0.164616,0.189428,0.108335,0.082892,"miss",-0.001085,0.703247,0.642375,"no"
57,5,184,91,0.085,0.15,"Wide",0.002041,0.282564,-0.005151,-0.066411,-0.236482,0.091718,0.070444,0.150937,0.005252,"hit",0.003211,0.997962,0.998074,"no"
57,5,185,92,0.085,0.15,"Wide",-0.167642,0.2094,-0.077889,-0.075276,-0.185627,-0.342551,-0.103907,-0.130849,-0.115522,"miss",0.05212,0.603972,0.511076,"no"
57,5,186,93,0.085,0.15,"Wide",0.020769,0.48839,0.049522,-0.345282,-0.096639,0.26258,0.197458,0.085727,0.008314,"miss",-0.012455,0.999039,0.995823,"no"
57,5,190,94,0.085,0.15,"Wide",0.010591,0.170033,0.019251,-0.071165,0.092633,0.08788,0.076657,-0.133049,-0.004168,"miss",-0.014759,0.995909,0.996632,"no"
57,5,191,95,0.085,0.15,"Wide",0.096995,0.226231,0.07094,0.1063,0.091623,-0.091164,0.218094,0.160122,0.056122,"hit",-0.040873,0.908897,0.859041,"no"
57,5,194,96,0.085,0.15,"Wide",-0.035339,0.234577,-0.009971,-0.193784,0.031262,0.107565,0.014733,-0.136473,-0.014356,"hit",0.020984,0.997006,0.991897,"no"
57,5,195,97,0.085,0.15,"Wide",-0.212579,0.090663,-0.06955,-0.169896,-0.263046,-0.221345,-0.15472,-0.253886,-0.221321,"miss",-0.008742,0.074589,0.150406,"no"
57,5,196,98,0.085,0.15,"Wide",0.026798,0.171053,-0.054815,-0.006105,-0.119637,0.067438,0.023116,0.16918,-0.015131,"miss",-0.041929,0.958632,0.965044,"no"
57,5,197,99,0.085,0.15,"Wide",-0.07762,0.35652,0.001502,-0.103693,-0.357276,-0.163985,0.090298,0.146556,-0.103349,"miss",-0.025729,0.525368,0.490904,"no"
57,5,198,100,0.085,0.15,"Wide",-0.149363,0.199102,-0.077453,0.013903,-0.11935,-0.236075,-0.213525,-0.191768,-0.130419,"miss",0.018944,0.449872,0.393718,"no"
59,1,1,1,0.085,0.15,"Wide",0.186456,0.165251,0.093948,0.17427,0.104303,0.084727,0.269238,0.299742,0.177901,"miss",-0.008555,0.204897,0.188954,"no"
59,1,3,2,0.085,0.15,"Wide",0.090725,0.353454,0.079727,-0.101067,-0.023936,-0.069505,0.251981,0.396153,0.146809,"miss",0.056084,0.245697,0.232948,"no"
59,1,7,3,0.085,0.15,"Wide",-0.093496,0.325089,-0.025258,0.044505,-0.226841,-0.241023,0.120574,-0.164693,-0.399999,"miss",-0.306503,0.000003,0.000012,"no"
59,1,9,4,0.085,0.15,"Wide",0.071897,0.21688,0.048256,0.248759,0.097717,-0.017465,-0.011009,0.041486,0.081721,"miss",0.009824,0.689202,0.663243,"no"
59,1,11,5,0.085,0.15,"Wide",-0.000442,0.115419,-0.032226,0.085518,-0.008842,0.026671,0.027083,-0.132642,0.325665,"miss",0.326107,0.00007,0.000014,"no"
59,1,12,6,0.085,0.15,"Wide",-0.085244,0.216664,0.030959,-0.152258,0.002575,-0.092455,0.078533,-0.262615,0.170452,"miss",0.255695,0.037026,0.073633,"no"
59,1,15,7,0.085,0.15,"Wide",-0.120692,0.251838,-0.003456,0.05178,-0.088024,-0.04801,-0.273784,-0.245421,0.121149,"miss",0.241841,0.129728,0.257189,"no"
59,1,16,8,0.085,0.15,"Wide",-0.157454,0.437812,-0.153304,-0.449586,-0.181297,0.053198,0.081192,-0.290778,0.066765,"miss",0.224219,0.369741,0.688485,"no"
59,1,19,9,0.085,0.15,"Wide",-0.03562,0.304242,0.012733,0.210386,-0.078058,-0.029172,0.053159,-0.334417,-0.119207,"miss",-0.083586,0.332162,0.36659,"no"
59,1,21,10,0.085,0.15,"Wide",-0.06179,0.103825,-0.017946,-0.145252,-0.078672,-0.007027,-0.062228,-0.015771,-0.092235,"miss",-0.030445,0.584096,0.596506,"no"
59,1,25,11,0.085,0.15,"Wide",0.031382,0.336535,0.032911,0.256115,0.093524,-0.014157,-0.206974,0.028404,-0.002254,"miss",-0.033637,0.991232,0.998755,"no"
59,1,26,12,0.085,0.15,"Wide",-0.104074,0.264291,-0.0896,-0.07948,-0.282695,-0.185839,0.068094,-0.040452,-0.137808,"miss",-0.033734,0.319302,0.289991,"no"
59,1,27,13,0.085,0.15,"Wide",0.130278,0.377866,0.052713,-0.151734,0.371882,0.161847,0.076426,0.192969,-0.21959,"miss",-0.349868,0.003366,0.025499,"no"
59,1,29,14,0.085,0.15,"Wide",-0.069999,0.290974,-0.009953,-0.153884,-0.21775,0.148862,0.011884,-0.139105,-0.405598,"miss",-0.335599,0.000001,0.000007,"no"
59,1,30,15,0.085,0.15,"Wide",-0.029054,0.135972,-0.088784,-0.065852,-0.011224,0.080291,0.003676,-0.152162,0.106031,"miss",0.135085,0.315547,0.290206,"no"
59,1,32,16,0.085,0.15,"Wide",0.052141,0.178799,0.081259,0.184663,-0.036409,0.106989,0.068208,-0.062745,0.270601,"miss",0.21846,0.002477,0.003322,"no"
59,1,34,17,0.085,0.15,"Wide",-0.092276,0.345467,-0.067696,-0.402771,-0.052648,0.040143,-0.06545,0.019347,-0.441935,"miss",-0.34966,0,0.000001,"no"
59,1,36,18,0.085,0.15,"Wide",0.03991,0.207344,-0.142146,0.052247,0.070168,0.020531,0.217345,-0.160741,-0.065403,"miss",-0.105313,0.601295,0.667497,"no"
59,1,38,19,0.085,0.15,"Wide",-0.056076,0.363039,-0.108715,0.141573,0.087103,-0.23543,-0.255342,-0.018281,-0.295933,"miss",-0.239858,0.000755,0.002029,"no"
59,1,39,20,0.085,0.15,"Wide",0.137156,0.161525,0.022049,0.112527,0.091699,0.210752,0.016458,0.254342,-0.153733,"miss",-0.290889,0.042586,0.053083,"no"
59,2,41,21,0.085,0.15,"Wide",0.066085,0.452814,0.072685,0.158033,0.354257,-0.258872,0.13167,-0.054664,0.123922,"miss",0.057837,0.350232,0.350185,"no"
59,2,42,22,0.085,0.15,"Wide",0.039434,0.381486,-0.012514,-0.098215,0.001293,0.334855,-0.151808,0.111045,0.067618,"miss",0.028184,0.738076,0.732974,"no"
59,2,44,23,0.085,0.15,"Wide",0.119794,0.108366,0.050733,0.079054,0.161182,0.198522,0.130936,0.029277,-0.133414,"miss",-0.253208,0.092326,0.029471,"no"
59,2,48,24,0.085,0.15,"Wide",-0.103863,0.209751,-0.050247,-0.190134,-0.074341,-0.008695,-0.256679,0.010533,0.175557,"miss",0.27942,0.02634,0.05613,"no"
59,2,51,25,0.085,0.15,"Wide",-0.09245,0.363373,-0.076461,0.190452,-0.273857,0.004547,-0.170197,-0.213196,0.124816,"miss",0.217266,0.141359,0.297342,"no"
59,2,55,26,0.085,0.15,"Wide",0.011362,0.213124,0.043743,0.046307,-0.037387,-0.078814,-0.126663,0.253369,-0.052243,"miss",-0.063605,0.761212,0.795002,"no"
59,2,56,27,0.085,0.15,"Wide",-0.064357,0.302588,-0.011794,0.004671,0.075683,0.034875,-0.30112,-0.135894,-0.313051,"miss",-0.248694,0.000343,0.000893,"no"
59,2,57,28,0.085,0.15,"Wide",-0.000741,0.095505,0.022004,-0.069188,-0.004845,-0.015617,-0.029468,0.115413,-0.397857,"miss",-0.397116,0.000001,0,"no"
59,2,58,29,0.085,0.15,"Wide",0.148655,0.360641,0.053919,0.159019,0.076089,0.149256,0.475846,-0.116935,0.304211,"miss",0.155556,0.00153,0.00175,"no"
59,2,60,30,0.085,0.15,"Wide",0.085094,0.261875,0.047146,-0.098133,-0.015439,0.146205,0.224493,0.168346,0.20257,"miss",0.117475,0.050605,0.057281,"no"
59,2,61,31,0.085,0.15,"Wide",0.066495,0.252165,0.069978,-0.144365,0.141095,0.006923,0.148939,0.179882,0.410219,"miss",0.343724,0.000001,0.000004,"no"
59,2,70,32,0.085,0.15,"Wide",-0.055082,0.355726,-0.042292,-0.010651,0.250977,-0.028615,-0.09279,-0.394332,-0.43557,"miss",-0.380488,0,0.000001,"no"
59,2,73,33,0.085,0.15,"Wide",0.08791,0.233927,0.019224,0.202511,-0.035129,-0.054407,0.081729,0.244846,-0.277713,"miss",-0.365623,0.000313,0.001626,"no"
59,2,74,34,0.085,0.15,"Wide",0.08688,0.330428,0.109917,0.383287,0.128491,0.010358,0.027471,-0.115205,-0.223138,"miss",-0.310019,0.004602,0.022118,"no"
59,2,75,35,0.085,0.15,"Wide",-0.191327,0.232744,-0.12027,-0.041616,-0.262509,-0.150744,-0.081868,-0.419899,0.341569,"miss",0.532896,0.000001,0.000034,"no"
59,2,76,36,0.085,0.15,"Wide",0.024269,0.230259,0.152309,-0.002243,0.127794,-0.118813,0.164773,-0.050168,0.293063,"miss",0.268794,0.000588,0.001439,"no"
59,2,77,37,0.085,0.15,"Wide",0.014229,0.354991,-0.043896,-0.133318,0.053221,-0.028184,0.322085,-0.142658,0.253445,"miss",0.239216,0.003564,0.009843,"no"
59,2,78,38,0.085,0.15,"Wide",0.016121,0.177316,-0.099736,0.020379,0.101102,-0.134913,0.050856,0.043184,-0.41194,"miss",-0.428062,0,0.000001,"no"
59,2,79,39,0.085,0.15,"Wide",-0.078272,0.206826,-0.027136,0.052614,-0.214606,-0.001891,-0.07923,-0.148248,0.260076,"miss",0.338349,0.000888,0.002776,"no"
59,2,80,40,0.085,0.15,"Wide",0.175875,0.316286,0.066103,0.375055,0.043135,0.057534,0.336456,0.067194,-0.277838,"miss",-0.453713,0.000094,0.002115,"no"
59,3,83,41,0.085,0.15,"Wide",0.014012,0.196468,-0.005496,0.103311,-0.088989,-0.030995,0.143402,-0.056668,0.002893,"hit",-0.011119,0.999976,0.999962,"no"
59,3,84,42,0.085,0.15,"Wide",-0.138064,0.121416,-0.115642,-0.042582,-0.131961,-0.207773,-0.12394,-0.184062,-0.392119,"miss",-0.254055,0.000009,0.000005,"no"
59,3,86,43,0.085,0.15,"Wide",-0.069887,0.492886,-0.084604,0.187342,-0.354816,0.061303,-0.337539,0.094275,0.286522,"miss",0.356409,0.000246,0.002821,"no"
59,3,87,44,0.085,0.15,"Wide",-0.262063,0.256753,-0.095773,-0.138583,-0.470793,-0.300222,-0.191737,-0.208978,-0.240444,"miss",0.021618,0.059758,0.030354,"no"
59,3,88,45,0.085,0.15,"Wide",-0.060323,0.305063,-0.079687,-0.191541,-0.202929,-0.203743,0.032977,0.26362,0.202135,"miss",0.262458,0.014419,0.043094,"no"
59,3,89,46,0.085,0.15,"Wide",-0.079463,0.295696,-0.078617,0.061635,0.093424,-0.212719,-0.012269,-0.327384,0.056222,"miss",0.135685,0.597766,0.75019,"no"
59,3,91,47,0.085,0.15,"Wide",-0.04108,0.21832,-0.041656,-0.101111,-0.111837,-0.169716,0.095873,0.081392,-0.380445,"miss",-0.339366,0.000004,0.000015,"no"
59,3,94,48,0.085,0.15,"Wide",-0.149788,0.123221,-0.10534,-0.228618,-0.099161,-0.213779,-0.153465,-0.053917,0.101604,"miss",0.251392,0.179465,0.104325,"no"
59,3,96,49,0.085,0.15,"Wide",0.079235,0.194679,0.106628,0.064967,-0.010926,0.23671,0.126632,-0.021207,-0.394988,"miss",-0.474224,0,0.000001,"no"
59,3,97,50,0.085,0.15,"Wide",-0.057043,0.175597,-0.049109,-0.197218,-0.006775,0.025127,-0.094427,-0.011922,0.048557,"miss",0.1056,0.703709,0.742739,"no"
59,3,98,51,0.085,0.15,"Wide",0.065492,0.152019,0.038291,0.089118,0.046177,0.090326,0.190482,-0.088643,0.208135,"miss",0.142643,0.035711,0.036072,"no"
59,3,103,52,0.085,0.15,"Wide",-0.039117,0.356871,-0.046154,-0.309358,0.065231,0.132742,0.065124,-0.149323,0.411902,"miss",0.451019,0,0.000004,"no"
59,3,104,53,0.085,0.15,"Wide",0.213521,0.135124,0.114662,0.189579,0.168755,0.333661,0.227216,0.148396,-0.33759,"miss",-0.551111,0.000001,0,"no"
59,3,106,54,0.085,0.15,"Wide",-0.000928,0.276589,-0.007813,0.062478,-0.159204,0.086709,-0.177782,0.18316,0.177619,"miss",0.178547,0.057696,0.093974,"no"
59,3,109,55,0.085,0.15,"Wide",0.099645,0.512589,0.041307,-0.137481,0.49375,-0.084,-0.012774,0.23873,-0.023039,"miss",-0.122684,0.817579,0.954577,"no"
59,3,113,56,0.085,0.15,"Wide",-0.013964,0.352297,-0.081276,0.284046,-0.191664,-0.036158,-0.001236,-0.124809,-0.316031,"miss",-0.302067,0.000148,0.000746,"no"
59,3,114,57,0.085,0.15,"Wide",0.161142,0.294252,0.216587,0.183641,0.37626,-0.019712,0.07796,0.187559,-0.214713,"miss",-0.375855,0.002986,0.021821,"no"
59,3,116,58,0.085,0.15,"Wide",0.054682,0.20341,0.015552,0.041922,-0.024127,0.147022,0.200063,-0.091468,-0.427285,"miss",-0.481967,0,0,"no"
59,3,118,59,0.085,0.15,"Wide",-0.097324,0.30265,0.005232,-0.13495,-0.331217,0.047913,0.022555,-0.090923,-0.399418,"miss",-0.302093,0.000003,0.000012,"no"
59,3,120,60,0.085,0.15,"Wide",-0.05149,0.301484,-0.082165,0.103943,0.059523,-0.269247,-0.133433,-0.018235,0.24736,"miss",0.29885,0.002262,0.009465,"no"
