"Participant","Block","TrialNum","TrialNumByLL","LikelihoodSD","LLType","LLMean","LSD","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","Outlier"
30,3,75,28,0.06,"Medium",0.036332,0.167884,-0.068739,0.137985,-0.025006,0.007229,0.13019,0.041622,"hit",0.00529,"no"
30,3,81,29,0.06,"Medium",0.005984,0.062812,-0.000019,-0.049507,0.024785,0.005054,0.049606,0.005379,"hit",-0.000605,"no"
30,3,83,30,0.06,"Medium",-0.047585,0.153014,-0.171322,-0.010671,0.026424,-0.013655,-0.0687,-0.044226,"hit",0.003359,"no"
32,1,5,1,0.06,"Medium",-0.040736,0.05883,-0.07656,-0.005966,-0.012732,-0.040528,-0.067894,-0.042025,"hit",-0.001289,"no"
32,1,6,2,0.06,"Medium",-0.014023,0.08994,-0.034675,-0.071521,0.045194,-0.035191,0.026075,-0.007467,"hit",0.006557,"no"
32,1,8,3,0.06,"Medium",-0.030756,0.084958,-0.105287,-0.024115,-0.038924,0.002239,0.012304,-0.042859,"hit",-0.012103,"no"
32,1,13,4,0.06,"Medium",-0.027929,0.135028,0.026771,0.025641,-0.050693,-0.136201,-0.005164,-0.031599,"hit",-0.003671,"no"
32,1,15,5,0.06,"Medium",-0.030599,0.030462,-0.048708,-0.008723,-0.022333,-0.028608,-0.044621,-0.029738,"hit",0.000861,"no"
32,1,16,6,0.06,"Medium",0.043242,0.108352,-0.031707,0.11816,0.028327,0.032294,0.069135,0.055418,"hit",0.012176,"no"
32,1,21,7,0.06,"Medium",0.02802,0.097726,0.035593,0.098313,0.065618,-0.0145,-0.044927,0.026196,"hit",-0.001824,"no"
32,1,23,8,0.06,"Medium",0.016209,0.090655,0.027017,-0.004925,0.047545,0.084586,-0.073178,0.023031,"hit",0.006822,"no"
32,1,24,9,0.06,"Medium",-0.044704,0.142126,0.067254,-0.042169,0.001471,-0.093897,-0.15618,-0.048225,"hit",-0.003521,"no"
32,1,26,10,0.06,"Medium",-0.027292,0.100928,-0.064238,-0.025822,-0.102439,0.018915,0.037123,-0.030396,"hit",-0.003104,"no"
32,2,31,11,0.06,"Medium",0.023472,0.073073,0.034128,0.063512,0.01619,-0.035752,0.039281,0.027102,"hit",0.00363,"no"
32,2,37,12,0.06,"Medium",-0.010897,0.095557,-0.090319,0.026947,-0.025456,0.021288,0.013055,-0.004566,"hit",0.006331,"no"
32,2,38,13,0.06,"Medium",0.034305,0.069343,-0.012059,0.043423,0.070362,0.066484,0.003314,0.043706,"hit",0.009401,"no"
32,2,39,14,0.06,"Medium",-0.027483,0.111233,0.006585,-0.003312,-0.113765,0.027329,-0.054252,-0.015684,"hit",0.011799,"no"
32,2,40,15,0.06,"Medium",-0.004179,0.216478,0.003844,-0.164236,0.08026,0.111855,-0.052617,0.020637,"miss",0.024816,"no"
32,2,41,16,0.06,"Medium",-0.018611,0.031781,0.004923,-0.034138,-0.026669,-0.029559,-0.00761,-0.019007,"hit",-0.000396,"no"
32,2,43,17,0.06,"Medium",0.043572,0.034796,0.035778,0.059882,0.015298,0.045246,0.061656,0.040823,"hit",-0.002749,"no"
32,2,50,18,0.06,"Medium",0.01321,0.109307,-0.016474,-0.050814,0.091151,-0.009609,0.051797,0.033852,"miss",0.020642,"no"
32,2,59,19,0.06,"Medium",-0.001432,0.118266,-0.057759,0.046276,0.046259,-0.078288,0.036349,-0.020082,"miss",-0.01865,"no"
32,2,60,20,0.06,"Medium",-0.018826,0.044714,0.013258,-0.043872,-0.036381,-0.01357,-0.013566,-0.008221,"hit",0.010605,"no"
32,3,65,21,0.06,"Medium",-0.008825,0.135801,-0.032905,0.034085,-0.122908,-0.020646,0.098249,-0.01917,"hit",-0.010345,"no"
32,3,67,22,0.06,"Medium",-0.001169,0.098371,0.058559,0.026978,-0.052754,0.035326,-0.073954,0.025341,"miss",0.02651,"no"
32,3,71,23,0.06,"Medium",-0.016136,0.095841,-0.049442,0.039394,0.043942,-0.037363,-0.077214,-0.012802,"hit",0.003335,"no"
32,3,74,24,0.06,"Medium",-0.029063,0.154949,-0.073365,-0.082517,-0.061343,0.105629,-0.033721,-0.026136,"hit",0.002928,"no"
32,3,81,25,0.06,"Medium",0.068617,0.063326,0.125725,0.049953,0.059226,0.052091,0.056091,0.074654,"hit",0.006036,"no"
32,3,82,26,0.06,"Medium",0.009703,0.102518,0.103647,-0.012921,-0.011089,-0.013956,-0.017168,-0.007099,"miss",-0.016802,"no"
32,3,84,27,0.06,"Medium",-0.000948,0.073989,-0.022419,-0.059049,0.027713,0.024669,0.024346,0.010499,"hit",0.011447,"no"
32,3,85,28,0.06,"Medium",0.012655,0.141282,-0.084614,0.110046,0.040912,0.000353,-0.003421,0.020707,"hit",0.008052,"no"
32,3,87,29,0.06,"Medium",0.030612,0.108149,-0.003442,0.0748,-0.008917,0.110511,-0.01989,0.023689,"hit",-0.006923,"no"
32,3,89,30,0.06,"Medium",0.022221,0.090373,0.047729,-0.020897,0.032686,0.090209,-0.038623,0.043692,"miss",0.021472,"no"
34,1,3,1,0.06,"Medium",0.027064,0.160271,0.113439,0.047154,-0.077118,-0.048052,0.099895,-0.003346,"miss",-0.030409,"bad"
34,1,8,2,0.06,"Medium",-0.003532,0.09709,0.011195,-0.076137,-0.046891,0.014135,0.080039,0.014746,"miss",0.018278,"bad"
34,1,9,3,0.06,"Medium",-0.014853,0.142634,0.023563,0.094852,-0.011722,-0.087514,-0.093443,-0.015102,"hit",-0.00025,"bad"
34,1,10,4,0.06,"Medium",-0.035385,0.090124,0.005303,0.003158,0.004681,-0.079827,-0.110238,-0.006595,"miss",0.02879,"bad"
34,1,22,5,0.06,"Medium",0.03299,0.068739,0.025762,-0.013726,0.07583,0.057669,0.019415,0.036367,"hit",0.003377,"bad"
34,1,23,6,0.06,"Medium",0.007193,0.065952,0.019716,0.053516,-0.035805,0.014903,-0.016365,0.019056,"hit",0.011863,"bad"
34,1,24,7,0.06,"Medium",0.037229,0.103118,-0.021312,-0.005522,0.022076,0.104673,0.08623,0.080014,"miss",0.042785,"bad"
34,1,26,8,0.06,"Medium",0.013681,0.120159,-0.05422,0.050943,0.017695,-0.062388,0.116376,-0.046089,"miss",-0.059771,"bad"
34,1,27,9,0.06,"Medium",-0.002623,0.110481,-0.041552,-0.023548,0.054745,-0.076747,0.073988,0.000234,"hit",0.002857,"bad"
34,1,30,10,0.06,"Medium",-0.088822,0.043088,-0.073093,-0.118369,-0.07566,-0.109911,-0.067079,-0.079344,"hit",0.009479,"bad"
34,2,31,11,0.06,"Medium",0.008638,0.105166,0.037321,-0.080178,0.046452,-0.012498,0.052095,0.00162,"hit",-0.007019,"bad"
34,2,39,12,0.06,"Medium",0.004332,0.104255,0.053666,0.030639,-0.069046,0.04731,-0.04091,0.002348,"hit",-0.001984,"bad"
34,2,41,13,0.06,"Medium",0.033963,0.098921,0.088615,0.046738,0.086652,-0.017973,-0.034215,0.034847,"hit",0.000884,"bad"
34,2,42,14,0.06,"Medium",-0.020062,0.123113,0.077447,-0.00869,-0.090647,-0.013752,-0.064668,0.013239,"miss",0.033301,"bad"
34,2,43,15,0.06,"Medium",-0.002385,0.074138,0.045745,0.03647,-0.034795,-0.017705,-0.041639,0.006683,"hit",0.009068,"bad"
34,2,50,16,0.06,"Medium",-0.0388,0.091302,0.028827,-0.026146,-0.097981,-0.046002,-0.052698,-0.026956,"hit",0.011844,"bad"
34,2,52,17,0.06,"Medium",-0.031057,0.061448,-0.014128,-0.070686,0.011585,-0.039144,-0.04291,-0.039956,"hit",-0.008899,"bad"
34,2,55,18,0.06,"Medium",0.013874,0.108766,0.037306,0.083395,-0.013558,0.062972,-0.100748,0.006524,"hit",-0.00735,"bad"
34,2,58,19,0.06,"Medium",0.027313,0.105471,0.03127,0.054139,0.104057,-0.036019,-0.01688,-0.011214,"miss",-0.038528,"bad"
34,2,59,20,0.06,"Medium",0.008903,0.08604,0.022288,-0.052891,-0.022516,0.055114,0.042519,-0.016473,"miss",-0.025376,"bad"
34,3,61,21,0.06,"Medium",0.005593,0.102563,0.064845,-0.038174,-0.061051,0.005702,0.056642,-0.01549,"miss",-0.021083,"bad"
34,3,68,22,0.06,"Medium",-0.042181,0.117885,0.056279,-0.079515,-0.037976,-0.015881,-0.133814,-0.056,"hit",-0.013819,"bad"
34,3,69,23,0.06,"Medium",-0.000953,0.063132,-0.034166,0.025502,0.042636,-0.011343,-0.027392,-0.026432,"miss",-0.025479,"bad"
34,3,73,24,0.06,"Medium",0.014364,0.087938,0.006069,-0.02668,0.078943,0.04887,-0.03538,-0.00028,"hit",-0.014644,"bad"
34,3,76,25,0.06,"Medium",-0.010479,0.115948,-0.000408,-0.079531,0.080957,-0.015399,-0.038016,0.005642,"miss",0.016121,"bad"
34,3,78,26,0.06,"Medium",-0.004862,0.10254,0.0699,-0.055901,0.000595,-0.051882,0.012976,-0.008376,"hit",-0.003514,"bad"
34,3,80,27,0.06,"Medium",0.016144,0.046845,-0.022161,0.014207,0.011292,0.00985,0.067534,0.041295,"miss",0.025151,"bad"
34,3,84,28,0.06,"Medium",-0.017217,0.066338,-0.013153,-0.016862,-0.066766,-0.043082,0.053778,-0.002085,"miss",0.015132,"bad"
34,3,85,29,0.06,"Medium",0.008267,0.116978,-0.041439,0.043245,-0.075199,0.0575,0.057226,0.019393,"hit",0.011126,"bad"
34,3,86,30,0.06,"Medium",-0.005494,0.089649,0.005,-0.02785,0.051167,0.040791,-0.09658,-0.012012,"hit",-0.006518,"bad"
40,1,2,1,0.06,"Medium",-0.00029,0.111566,0.009065,0.054842,0.011567,0.06451,-0.141433,0.005897,"hit",0.006187,"no"
40,1,3,2,0.06,"Medium",-0.018587,0.104059,-0.08882,0.023563,0.00278,-0.071306,0.040849,0.033178,"miss",0.051765,"no"
40,1,6,3,0.06,"Medium",0.039312,0.071625,0.09077,0.00871,0.013183,0.014178,0.069723,0.034674,"hit",-0.004638,"no"
40,1,7,4,0.06,"Medium",-0.020861,0.136622,0.07557,0.009953,-0.051141,-0.107304,-0.031382,-0.036668,"miss",-0.015807,"no"
40,1,10,5,0.06,"Medium",0.025405,0.069233,0.011733,0.078117,-0.016028,0.035262,0.017939,-0.01302,"miss",-0.038424,"no"
40,1,11,6,0.06,"Medium",-0.011054,0.112752,-0.059692,0.069963,0.032077,-0.051184,-0.046432,-0.036813,"miss",-0.025759,"no"
40,1,13,7,0.06,"Medium",-0.040738,0.064105,-0.011068,-0.06959,-0.052489,0.003732,-0.074273,-0.041462,"hit",-0.000724,"no"
40,1,18,8,0.06,"Medium",0.034539,0.083254,0.026722,0.105673,0.000664,0.008867,0.030771,0.000535,"miss",-0.034004,"no"
40,1,22,9,0.06,"Medium",0.012403,0.06885,0.001367,0.001852,-0.004002,0.076211,-0.01341,0.012851,"hit",0.000447,"no"
40,1,24,10,0.06,"Medium",-0.008431,0.146039,-0.032719,-0.063692,-0.028229,0.122137,-0.039654,-0.053434,"miss",-0.045003,"no"
40,2,33,11,0.06,"Medium",0.053443,0.172559,0.165625,0.018453,-0.070725,0.053535,0.100329,0.036372,"miss",-0.017072,"no"
40,2,39,12,0.06,"Medium",0.001453,0.115137,0.019271,0.021459,0.088733,-0.061417,-0.060784,-0.002462,"hit",-0.003914,"no"
40,2,41,13,0.06,"Medium",0.031047,0.112246,0.026949,0.02416,0.126653,-0.025497,0.002971,0.013338,"miss",-0.017709,"no"
40,2,43,14,0.06,"Medium",0.0109,0.047493,-0.016967,0.000723,0.04349,0.027672,-0.000416,-0.022844,"miss",-0.033745,"no"
40,2,49,15,0.06,"Medium",-0.014762,0.132081,-0.034112,-0.095199,0.073143,0.035323,-0.052967,-0.009818,"hit",0.004945,"no"
40,2,50,16,0.06,"Medium",0.064536,0.154622,-0.032167,0.137101,0.127665,-0.006518,0.096597,0.046703,"miss",-0.017832,"no"
40,2,51,17,0.06,"Medium",0.009503,0.131744,0.027397,-0.022749,0.077423,-0.094201,0.059644,0.063336,"miss",0.053833,"no"
40,2,53,18,0.06,"Medium",-0.014428,0.103798,-0.046209,0.076215,-0.041522,0.001343,-0.061967,-0.039342,"miss",-0.024914,"no"
40,2,55,19,0.06,"Medium",0.022636,0.07465,0.070445,0.032771,0.015943,-0.033345,0.027368,0.014877,"hit",-0.007759,"no"
40,2,56,20,0.06,"Medium",0.003176,0.115278,0.031323,-0.074125,-0.045227,0.065347,0.038563,0.388191,"miss",0.385015,"yes"
40,3,69,21,0.06,"Medium",0.012183,0.182337,-0.125864,0.093995,0.022999,-0.05339,0.123177,0.026016,"hit",0.013832,"no"
40,3,73,22,0.06,"Medium",0.012163,0.049666,0.051298,-0.00254,0.02673,-0.00837,-0.006301,-0.010127,"miss",-0.02229,"no"
40,3,74,23,0.06,"Medium",0.016386,0.168784,0.132597,0.078515,-0.025007,-0.078285,-0.025892,0.048758,"miss",0.032372,"no"
40,3,75,24,0.06,"Medium",-0.001417,0.111045,0.074389,-0.074735,0.019501,-0.029107,0.002868,-0.006187,"hit",-0.004771,"no"
40,3,76,25,0.06,"Medium",0.007638,0.056166,0.047217,-0.025598,0.0106,-0.013353,0.019323,0.012323,"hit",0.004685,"no"
40,3,80,26,0.06,"Medium",0.008643,0.185994,0.171278,-0.065074,0.00798,-0.039353,-0.031616,0.040813,"miss",0.03217,"no"
40,3,81,27,0.06,"Medium",0.010604,0.057406,0.006882,0.038226,-0.033693,0.034139,0.007466,0.038059,"miss",0.027456,"no"
40,3,85,28,0.06,"Medium",0.035588,0.076433,0.064498,-0.015964,0.041851,0.081345,0.006212,0.05588,"miss",0.020292,"no"
40,3,87,29,0.06,"Medium",-0.04754,0.079027,-0.055395,-0.107637,-0.067042,-0.00704,-0.000584,-0.055135,"hit",-0.007596,"no"
40,3,88,30,0.06,"Medium",-0.015727,0.139933,-0.132142,-0.046468,0.043424,-0.003486,0.060038,0.0261,"miss",0.041826,"no"
44,1,4,1,0.06,"Medium",0.014494,0.061612,-0.025714,-0.00864,0.051161,0.031054,0.024607,0.015018,"hit",0.000524,"no"
44,1,8,2,0.06,"Medium",-0.014348,0.165586,0.122075,-0.056219,-0.088158,-0.053369,0.003931,-0.007711,"hit",0.006637,"no"
44,1,10,3,0.06,"Medium",0.002104,0.061287,0.051876,-0.023142,-0.020695,-0.008083,0.010566,0.016083,"hit",0.013978,"no"
44,1,12,4,0.06,"Medium",-0.008966,0.073205,0.036406,-0.010602,0.029505,-0.044715,-0.055423,-0.010634,"hit",-0.001668,"no"
44,1,14,5,0.06,"Medium",0.000225,0.17024,0.091729,0.025519,0.037975,0.074259,-0.228358,-0.032105,"miss",-0.03233,"yes"
44,1,19,6,0.06,"Medium",-0.021738,0.062461,-0.020341,-0.068004,-0.041797,-0.029017,0.050471,-0.016274,"hit",0.005464,"no"
44,1,23,7,0.06,"Medium",-0.02063,0.144857,-0.05084,-0.072114,0.10582,-0.000874,-0.085141,-0.026408,"hit",-0.005778,"no"
44,1,24,8,0.06,"Medium",-0.011999,0.140829,-0.04987,-0.073528,-0.09409,0.056377,0.101114,-0.006615,"hit",0.005384,"no"
44,1,26,9,0.06,"Medium",-0.007805,0.0474,0.016841,0.008155,0.01316,-0.032345,-0.044837,-0.013705,"hit",-0.0059,"no"
44,1,28,10,0.06,"Medium",-0.029939,0.175061,-0.045685,-0.146062,0.09484,-0.061191,0.008403,-0.005499,"miss",0.02444,"no"
44,2,31,11,0.06,"Medium",0.001471,0.121086,0.012659,-0.073397,0.025643,0.089548,-0.047098,0.015289,"hit",0.013818,"no"
44,2,32,12,0.06,"Medium",0.03999,0.054272,0.001348,0.05006,0.056258,0.013387,0.078898,0.044814,"hit",0.004824,"no"
44,2,35,13,0.06,"Medium",0.02228,0.17613,-0.052438,0.034065,0.11577,-0.098279,0.112284,0.031766,"hit",0.009485,"no"
44,2,43,14,0.06,"Medium",-0.01508,0.125305,0.007664,-0.098917,-0.035054,0.072921,-0.022014,-0.015352,"hit",-0.000272,"no"
44,2,50,15,0.06,"Medium",0.014697,0.124484,-0.005291,0.079431,-0.085667,0.012718,0.072295,0.017612,"hit",0.002915,"no"
44,2,53,16,0.06,"Medium",0.06007,0.110726,0.105989,-0.035303,0.091343,0.066747,0.071575,0.065429,"hit",0.005359,"no"
44,2,54,17,0.06,"Medium",-0.003049,0.185004,-0.167134,0.025302,0.072566,0.002151,0.051872,0.026293,"miss",0.029341,"no"
44,2,55,18,0.06,"Medium",-0.037603,0.110989,-0.113893,0.025693,-0.076848,-0.04518,0.022214,-0.043387,"hit",-0.005784,"no"
44,2,56,19,0.06,"Medium",0.01125,0.033734,0.022396,0.026873,0.029944,0.004493,-0.027456,0.01817,"hit",0.00692,"no"
44,2,60,20,0.06,"Medium",-0.030416,0.08751,-0.000429,-0.080751,-0.015313,-0.085877,0.030289,-0.017687,"hit",0.012729,"no"
44,3,64,21,0.06,"Medium",-0.01349,0.126846,0.099706,-0.039198,-0.034444,0.005344,-0.098858,-0.009527,"hit",0.003963,"no"
44,3,65,22,0.06,"Medium",0.045508,0.121446,0.095764,-0.058561,0.063673,0.07808,0.048582,0.053714,"hit",0.008207,"no"
44,3,76,23,0.06,"Medium",0.036851,0.095576,-0.001594,0.005252,0.091915,0.093372,-0.004692,0.056674,"miss",0.019823,"no"
44,3,79,24,0.06,"Medium",-0.01082,0.099301,-0.00125,0.074827,-0.052206,-0.032217,-0.043253,0.002874,"hit",0.013694,"no"
44,3,81,25,0.06,"Medium",-0.023167,0.106338,0.03897,0.021347,-0.092858,-0.04694,-0.036355,-0.009518,"hit",0.013649,"no"
44,3,84,26,0.06,"Medium",0.011883,0.119204,0.092405,-0.074716,0.009262,0.000836,0.03163,0.021287,"hit",0.009404,"no"
44,3,86,27,0.06,"Medium",-0.00045,0.088969,0.005649,0.019197,-0.062813,-0.044779,0.080497,-0.010121,"hit",-0.009671,"no"
44,3,87,28,0.06,"Medium",-0.032125,0.090103,0.00135,-0.028757,-0.113083,-0.029186,0.009049,-0.018583,"hit",0.013542,"no"
44,3,88,29,0.06,"Medium",-0.009234,0.10234,-0.029954,0.067772,0.035705,-0.02345,-0.096243,-0.016128,"hit",-0.006894,"no"
44,3,89,30,0.06,"Medium",-0.034348,0.106543,0.020056,-0.016565,-0.041043,-0.123197,-0.010994,-0.018406,"miss",0.015942,"no"
46,1,2,1,0.06,"Medium",0.002671,0.087259,0.076995,0.015879,-0.024795,-0.028098,-0.026625,0.045294,"miss",0.042623,"yes"
46,1,4,2,0.06,"Medium",-0.007788,0.046939,-0.00615,0.026324,-0.01192,-0.039723,-0.007474,-0.008032,"hit",-0.000244,"no"
46,1,8,3,0.06,"Medium",-0.032084,0.131575,-0.108622,0.073546,-0.026921,-0.033644,-0.064776,-0.018005,"hit",0.014079,"no"
46,1,13,4,0.06,"Medium",0.001943,0.044209,0.035919,-0.018138,0.002724,-0.017801,0.007011,0.007213,"hit",0.00527,"no"
46,1,14,5,0.06,"Medium",0.010475,0.077907,-0.023612,0.023181,-0.017237,0.07318,-0.003135,0.018963,"hit",0.008488,"no"
46,1,15,6,0.06,"Medium",-0.025145,0.099317,0.028754,-0.077944,-0.011911,0.028235,-0.092861,-0.031193,"hit",-0.006047,"no"
46,1,16,7,0.06,"Medium",0.036626,0.129338,0.154718,0.006686,0.025208,-0.000223,-0.003261,0.053313,"miss",0.016687,"no"
46,1,21,8,0.06,"Medium",0.030877,0.171275,-0.01721,0.17206,-0.052728,0.037094,0.015169,0.043837,"hit",0.01296,"no"
46,1,23,9,0.06,"Medium",0.016059,0.095235,0.078604,0.046874,-0.047039,0.015927,-0.014072,0.01483,"hit",-0.001229,"no"
46,1,25,10,0.06,"Medium",0.006661,0.068919,-0.033935,0.057086,-0.007604,0.02432,-0.00656,0.009613,"hit",0.002952,"no"
46,2,31,11,0.06,"Medium",0.01907,0.11375,0.063394,-0.040031,0.065672,0.076624,-0.070312,0.011167,"hit",-0.007903,"no"
46,2,32,12,0.06,"Medium",0.00253,0.090261,-0.04468,-0.005511,0.026748,0.072451,-0.03636,0.022484,"miss",0.019955,"no"
46,2,34,13,0.06,"Medium",-0.03384,0.135033,0.060786,-0.039403,-0.052755,-0.127404,-0.010424,-0.037466,"hit",-0.003626,"no"
46,2,38,14,0.06,"Medium",0.036927,0.066295,0.05014,0.027299,0.019319,0.09471,-0.006836,0.042251,"hit",0.005325,"no"
46,2,45,15,0.06,"Medium",-0.049288,0.127741,0.034911,-0.141465,-0.072226,-0.0465,-0.021159,-0.05602,"hit",-0.006732,"no"
46,2,46,16,0.06,"Medium",-0.018459,0.079284,0.034946,-0.001834,0.005273,-0.01135,-0.119329,-0.020961,"hit",-0.002502,"no"
46,2,52,17,0.06,"Medium",-0.0335,0.078312,0.00082,-0.071833,-0.086461,-0.027129,0.017103,-0.029307,"hit",0.004193,"no"
46,2,55,18,0.06,"Medium",0.019761,0.119755,0.062187,-0.034115,-0.040526,0.097195,0.014064,0.019161,"hit",-0.0006,"no"
46,2,57,19,0.06,"Medium",0.066753,0.051734,0.039584,0.070071,0.034996,0.093373,0.095742,0.06885,"hit",0.002097,"no"
46,2,60,20,0.06,"Medium",-0.002748,0.112759,-0.004332,-0.037305,0.087089,-0.061409,0.002216,0.008479,"hit",0.011227,"no"
46,3,62,21,0.06,"Medium",0.005896,0.135499,-0.095021,-0.036764,-0.011256,0.064798,0.107722,0.005683,"hit",-0.000213,"no"
46,3,64,22,0.06,"Medium",-0.06707,0.104193,-0.034317,-0.142017,-0.116821,-0.049235,0.007041,-0.061252,"hit",0.005818,"no"
46,3,67,23,0.06,"Medium",0.008015,0.10699,0.076518,-0.043501,0.016153,-0.052922,0.043826,0.009754,"hit",0.001739,"no"
46,3,71,24,0.06,"Medium",0.016018,0.158425,0.087008,0.064926,-0.041873,-0.100485,0.070516,0.031079,"miss",0.01506,"no"
46,3,73,25,0.06,"Medium",-0.055258,0.106849,0.001937,-0.098607,-0.013305,-0.122158,-0.044156,-0.053171,"hit",0.002086,"no"
46,3,74,26,0.06,"Medium",0.031052,0.109802,-0.036079,0.021559,0.073112,0.104007,-0.007337,0.03592,"hit",0.004868,"no"
46,3,75,27,0.06,"Medium",-0.008157,0.118701,0.035742,-0.110763,-0.004448,0.031351,0.007334,-0.019156,"hit",-0.010999,"no"
46,3,78,28,0.06,"Medium",-0.001381,0.104305,-0.013193,0.045087,-0.071638,-0.046346,0.079186,0.0005,"hit",0.001881,"no"
46,3,79,29,0.06,"Medium",0.020724,0.106192,-0.014386,-0.016798,0.057873,0.102676,-0.025747,0.05522,"miss",0.034496,"yes"
46,3,90,30,0.06,"Medium",-0.012061,0.070141,-0.053381,0.02913,0.023228,-0.014786,-0.044497,-0.009389,"hit",0.002673,"no"
48,1,3,1,0.06,"Medium",-0.000662,0.098499,-0.070298,0.054586,-0.023766,-0.021245,0.057411,0.002481,"hit",0.003144,"no"
48,1,5,2,0.06,"Medium",-0.040603,0.089065,-0.074904,-0.036345,-0.038994,0.037602,-0.090373,-0.055829,"miss",-0.015226,"no"
48,1,11,3,0.06,"Medium",-0.019927,0.105269,-0.045041,-0.076243,-0.066892,0.043452,0.045088,0.008849,"miss",0.028776,"no"
48,1,13,4,0.06,"Medium",0.009163,0.092937,-0.027515,-0.031464,0.077154,-0.017279,0.044918,0.005784,"hit",-0.003379,"no"
48,1,17,5,0.06,"Medium",0.016898,0.115257,0.116214,-0.024871,-0.012767,0.033956,-0.028042,0.005099,"hit",-0.011799,"no"
48,1,18,6,0.06,"Medium",-0.010627,0.195331,0.05106,0.038447,-0.18606,-0.013869,0.057289,0.032709,"miss",0.043336,"no"
48,1,22,7,0.06,"Medium",-0.020029,0.042448,0.007785,-0.024207,-0.05162,-0.018673,-0.013429,-0.02516,"hit",-0.005131,"no"
48,1,28,8,0.06,"Medium",-0.026529,0.077058,-0.030828,-0.093135,-0.000314,0.00022,-0.008589,-0.006823,"miss",0.019706,"no"
48,1,29,9,0.06,"Medium",0.023448,0.059925,-0.005977,0.00406,0.071723,0.027433,0.020003,0.012112,"hit",-0.011337,"no"
48,1,30,10,0.06,"Medium",-0.026949,0.164476,-0.052641,-0.065269,0.123605,-0.068902,-0.071538,-0.000284,"miss",0.026665,"no"
48,2,32,11,0.06,"Medium",0.014045,0.139213,-0.037373,-0.00271,0.086808,0.107603,-0.084103,0.029134,"miss",0.015089,"no"
48,2,33,12,0.06,"Medium",-0.016863,0.091867,-0.028074,0.024824,-0.072655,-0.063453,0.055043,-0.00228,"hit",0.014583,"no"
48,2,37,13,0.06,"Medium",0.011159,0.033953,0.033763,0.007468,-0.01054,0.000551,0.024554,0.012161,"hit",0.001002,"no"
48,2,41,14,0.06,"Medium",-0.005935,0.116276,0.070672,-0.082578,0.02206,-0.037406,-0.002421,-0.013345,"hit",-0.007411,"no"
48,2,51,15,0.06,"Medium",-0.05278,0.077574,-0.047724,-0.067268,-0.114852,-0.065412,0.031357,-0.0529,"hit",-0.00012,"no"
48,2,52,16,0.06,"Medium",0.023121,0.054264,0.042209,0.06062,0.009725,-0.007814,0.010862,0.020513,"hit",-0.002607,"no"
48,2,53,17,0.06,"Medium",-0.013753,0.150867,-0.061567,0.092176,-0.0209,-0.107293,0.028818,-0.011711,"hit",0.002043,"no"
48,2,55,18,0.06,"Medium",0.006484,0.101259,0.051252,-0.006727,-0.075068,0.043675,0.019288,0.015286,"hit",0.008802,"no"
48,2,56,19,0.06,"Medium",-0.027297,0.092898,-0.009609,-0.056845,-0.103158,0.001208,0.031922,-0.010451,"miss",0.016845,"no"
48,2,59,20,0.06,"Medium",-0.000801,0.098325,0.033107,-0.052997,0.045104,-0.059495,0.030274,0.005465,"hit",0.006266,"no"
48,3,61,21,0.06,"Medium",0.021236,0.070554,0.066513,-0.00582,-0.023771,0.021973,0.047286,0.024535,"hit",0.003298,"no"
48,3,68,22,0.06,"Medium",-0.01984,0.133885,-0.079429,-0.007178,0.089302,0.002682,-0.104576,-0.002129,"miss",0.017711,"no"
48,3,70,23,0.06,"Medium",-0.052873,0.094222,-0.028963,-0.134894,-0.056863,-0.065618,0.021971,-0.060515,"hit",-0.007642,"no"
48,3,73,24,0.06,"Medium",0.06894,0.078082,0.084236,0.134831,0.066328,0.06818,-0.008874,0.07191,"hit",0.002969,"no"
48,3,78,25,0.06,"Medium",-0.052319,0.095309,-0.114523,-0.046713,-0.094258,0.001824,-0.007926,-0.063886,"hit",-0.011567,"no"
48,3,81,26,0.06,"Medium",0.02295,0.104527,-0.004667,-0.052978,0.054751,0.080725,0.036919,0.037772,"hit",0.014822,"no"
48,3,84,27,0.06,"Medium",0.004778,0.127003,-0.007605,0.034559,0.02349,-0.110068,0.083513,0.01397,"hit",0.009192,"no"
48,3,85,28,0.06,"Medium",0.004663,0.183476,0.023183,0.150124,0.018485,-0.098114,-0.070363,0.021892,"miss",0.017229,"no"
48,3,88,29,0.06,"Medium",-0.052482,0.054556,-0.020959,-0.082356,-0.026334,-0.072237,-0.060524,-0.063735,"hit",-0.011253,"no"
48,3,90,30,0.06,"Medium",-0.007535,0.107195,-0.037007,0.054186,0.059709,-0.043211,-0.071351,-0.034255,"miss",-0.02672,"no"
54,1,6,1,0.06,"Medium",-0.006318,0.117505,-0.05027,-0.002914,-0.005278,0.097712,-0.070841,-0.003961,"hit",0.002357,"no"
54,1,7,2,0.06,"Medium",0.039018,0.071672,-0.007548,0.056615,0.084109,0.014371,0.047544,0.052223,"hit",0.013205,"no"
54,1,8,3,0.06,"Medium",0.008789,0.069327,0.015229,0.067592,-0.002386,0.01984,-0.056327,0.016412,"hit",0.007622,"no"
54,1,9,4,0.06,"Medium",-0.002585,0.09796,0.047284,0.042079,-0.067206,-0.033218,-0.001865,-0.012475,"hit",-0.00989,"no"
